15.557, -32.547, 98.274
15.504, -32.632, 98.263
15.452, -32.717, 98.255
15.399, -32.802, 98.243
15.347, -32.887, 98.235
15.296, -32.973, 98.223
15.245, -33.059, 98.21
15.194, -33.145, 98.202
15.143, -33.231, 98.189
15.093, -33.318, 98.18
15.043, -33.405, 98.166
14.994, -33.492, 98.152
14.945, -33.579, 98.142
14.896, -33.666, 98.128
14.848, -33.754, 98.118
14.8, -33.841, 98.103
14.753, -33.929, 98.087
14.705, -34.018, 98.077
14.659, -34.106, 98.06
14.612, -34.195, 98.05
14.566, -34.283, 98.033
14.521, -34.372, 98.016
14.475, -34.462, 98.004
14.431, -34.551, 97.987
14.386, -34.641, 97.969
14.342, -34.73, 97.956
14.299, -34.82, 97.938
14.256, -34.911, 97.925
14.213, -35.001, 97.906
14.171, -35.092, 97.886
14.129, -35.182, 97.873
14.087, -35.273, 97.853
14.046, -35.365, 97.832
14.006, -35.456, 97.818
13.966, -35.548, 97.796
13.926, -35.64, 97.775
13.887, -35.732, 97.76
13.848, -35.824, 97.738
13.81, -35.916, 97.715
13.773, -36.009, 97.699
13.735, -36.102, 97.676
13.699, -36.195, 97.652
13.662, -36.288, 97.636
13.627, -36.381, 97.611
13.592, -36.475, 97.586
13.557, -36.569, 97.561
13.523, -36.663, 97.543
13.489, -36.757, 97.517
13.456, -36.851, 97.491
13.423, -36.946, 97.473
13.391, -37.041, 97.446
13.36, -37.135, 97.418
13.329, -37.231, 97.39
13.298, -37.326, 97.371
13.269, -37.421, 97.342
13.239, -37.517, 97.313
13.211, -37.613, 97.283
13.183, -37.709, 97.263
13.155, -37.805, 97.233
13.128, -37.901, 97.202
13.102, -37.998, 97.171
13.077, -38.094, 97.15
13.052, -38.191, 97.118
13.027, -38.288, 97.086
13.004, -38.385, 97.053
12.98, -38.483, 97.031
12.958, -38.58, 96.998
12.936, -38.678, 96.965
12.915, -38.775, 96.931
12.895, -38.873, 96.896
12.875, -38.971, 96.873
12.856, -39.07, 96.839
12.838, -39.168, 96.803
12.82, -39.266, 96.768
12.804, -39.365, 96.732
12.787, -39.464, 96.696
12.772, -39.562, 96.672
12.757, -39.661, 96.635
12.744, -39.76, 96.599
12.73, -39.859, 96.562
12.718, -39.959, 96.525
12.707, -40.058, 96.487
12.696, -40.157, 96.462
12.686, -40.257, 96.425
12.677, -40.357, 96.387
12.668, -40.456, 96.349
12.661, -40.556, 96.312
12.654, -40.656, 96.274
12.648, -40.756, 96.236
12.644, -40.855, 96.198
12.639, -40.955, 96.16
12.636, -41.055, 96.135
12.634, -41.155, 96.097
12.632, -41.255, 96.06
12.632, -41.355, 96.022
12.632, -41.455, 95.985
12.633, -41.555, 95.948
12.636, -41.655, 95.912
12.639, -41.755, 95.875
12.643, -41.855, 95.839
12.648, -41.955, 95.804
12.654, -42.055, 95.769
12.661, -42.155, 95.745
12.668, -42.254, 95.711
12.677, -42.354, 95.678
12.687, -42.453, 95.645
12.698, -42.553, 95.612
12.71, -42.652, 95.58
12.722, -42.751, 95.549
12.736, -42.85, 95.519
12.751, -42.949, 95.49
12.767, -43.048, 95.462
12.784, -43.146, 95.434
12.802, -43.245, 95.408
12.82, -43.343, 95.382
12.84, -43.441, 95.358
12.861, -43.539, 95.335
12.883, -43.636, 95.313
12.906, -43.734, 95.299
12.93, -43.831, 95.279
12.955, -43.928, 95.26
12.982, -44.024, 95.243
13.009, -44.12, 95.227
13.037, -44.216, 95.212
13.066, -44.312, 95.199
13.097, -44.407, 95.188
13.128, -44.502, 95.177
13.16, -44.597, 95.169
13.194, -44.691, 95.162
13.228, -44.785, 95.156
13.264, -44.878, 95.153
13.3, -44.971, 95.151
13.338, -45.064, 95.15
13.376, -45.156, 95.151
13.416, -45.248, 95.153
13.457, -45.34, 95.157
13.498, -45.431, 95.162
13.541, -45.521, 95.17
13.584, -45.611, 95.179
13.629, -45.701, 95.186
13.675, -45.79, 95.198
13.721, -45.878, 95.211
13.769, -45.966, 95.226
13.817, -46.053, 95.243
13.866, -46.14, 95.262
13.917, -46.227, 95.275
13.968, -46.313, 95.296
14.02, -46.398, 95.319
14.073, -46.483, 95.343
14.127, -46.567, 95.36
14.182, -46.651, 95.387
14.238, -46.734, 95.415
14.295, -46.816, 95.444
14.352, -46.898, 95.465
14.41, -46.979, 95.497
14.469, -47.06, 95.53
14.529, -47.14, 95.564
14.595, -47.209, 99.76
14.695, -47.216, 99.761
14.795, -47.223, 99.762
14.895, -47.23, 99.762
14.994, -47.237, 99.763
15.094, -47.243, 99.764
15.194, -47.25, 99.765
15.294, -47.257, 99.766
15.394, -47.263, 99.766
15.493, -47.27, 99.767
15.593, -47.276, 99.768
15.693, -47.283, 99.769
15.793, -47.289, 99.769
15.893, -47.295, 99.77
15.992, -47.301, 99.771
16.092, -47.308, 99.772
16.192, -47.314, 99.772
16.292, -47.32, 99.773
16.392, -47.326, 99.774
16.491, -47.332, 99.775
16.591, -47.338, 99.776
16.691, -47.344, 99.776
16.791, -47.349, 99.777
16.891, -47.355, 99.778
16.991, -47.361, 99.778
17.09, -47.367, 99.779
17.19, -47.372, 99.78
17.29, -47.378, 99.781
17.39, -47.383, 99.782
17.49, -47.389, 99.783
17.59, -47.394, 99.783
17.69, -47.4, 99.784
17.789, -47.405, 99.785
17.889, -47.41, 99.786
17.989, -47.415, 99.786
18.089, -47.421, 99.787
18.189, -47.426, 99.788
18.289, -47.431, 99.789
18.389, -47.436, 99.79
18.488, -47.441, 99.79
18.588, -47.446, 99.791
18.688, -47.451, 99.792
18.788, -47.455, 99.793
18.888, -47.46, 99.794
18.988, -47.465, 99.794
19.088, -47.47, 99.795
19.188, -47.474, 99.796
19.288, -47.479, 99.797
19.387, -47.483, 99.798
19.487, -47.488, 99.798
19.587, -47.492, 99.799
19.687, -47.497, 99.8
19.787, -47.501, 99.801
19.887, -47.506, 99.802
19.987, -47.51, 99.803
20.087, -47.514, 99.804
20.187, -47.518, 99.804
20.287, -47.522, 99.805
20.387, -47.527, 99.806
20.486, -47.531, 99.807
20.586, -47.535, 99.808
20.686, -47.539, 99.808
20.786, -47.543, 99.809
20.886, -47.546, 99.81
20.986, -47.55, 99.811
21.086, -47.554, 99.812
21.186, -47.558, 99.813
21.286, -47.562, 99.814
21.386, -47.565, 99.814
21.486, -47.569, 99.815
21.586, -47.572, 99.816
21.686, -47.576, 99.817
21.786, -47.58, 99.818
21.885, -47.583, 99.819
21.985, -47.586, 99.82
22.085, -47.59, 99.82
22.185, -47.593, 99.821
22.285, -47.596, 99.822
22.385, -47.6, 99.823
22.485, -47.603, 99.824
22.585, -47.606, 99.825
22.685, -47.609, 99.825
22.785, -47.612, 99.826
22.885, -47.615, 99.827
22.985, -47.618, 99.804
23.085, -47.621, 99.661
23.185, -47.624, 99.518
23.285, -47.627, 99.374
23.385, -47.63, 99.231
23.485, -47.633, 99.087
23.585, -47.636, 98.943
23.685, -47.638, 98.798
23.785, -47.641, 98.654
23.885, -47.644, 98.509
23.984, -47.646, 98.364
24.084, -47.649, 98.219
24.184, -47.652, 98.074
24.284, -47.654, 97.928
24.384, -47.657, 97.782
24.484, -47.659, 97.636
24.584, -47.662, 97.49
24.684, -47.664, 97.343
24.784, -47.666, 97.197
24.884, -47.669, 97.05
24.984, -47.671, 96.903
25.084, -47.673, 96.755
25.184, -47.675, 96.608
25.284, -47.677, 96.46
25.384, -47.68, 96.312
25.484, -47.682, 96.163
25.584, -47.684, 96.015
25.684, -47.686, 95.866
25.784, -47.688, 95.717
25.884, -47.69, 95.568
25.984, -47.692, 95.419
26.084, -47.694, 95.269
26.184, -47.695, 95.119
26.284, -47.697, 94.969
26.384, -47.699, 94.818
26.484, -47.701, 94.668
26.584, -47.703, 94.517
26.684, -47.704, 94.366
26.784, -47.706, 94.215
26.884, -47.708, 94.063
26.984, -47.709, 93.911
27.084, -47.711, 93.759
27.184, -47.712, 93.607
27.284, -47.714, 93.454
27.384, -47.715, 93.301
27.484, -47.717, 93.148
27.584, -47.718, 92.995
27.684, -47.72, 92.841
27.784, -47.721, 92.688
27.884, -47.722, 92.533
27.984, -47.724, 92.379
28.084, -47.725, 92.225
28.184, -47.726, 92.07
28.284, -47.727, 91.915
28.384, -47.729, 91.759
28.484, -47.73, 91.603
28.584, -47.731, 91.448
28.684, -47.732, 91.291
28.784, -47.733, 91.135
28.884, -47.734, 90.978
28.984, -47.735, 90.821
29.084, -47.736, 90.664
29.184, -47.737, 90.506
29.284, -47.738, 90.349
29.384, -47.739, 90.191
29.484, -47.74, 90.032
29.584, -47.741, 89.874
29.684, -47.742, 89.715
29.784, -47.742, 89.555
29.884, -47.743, 89.396
29.984, -47.744, 89.236
30.084, -47.745, 89.076
30.184, -47.745, 88.916
30.284, -47.746, 88.755
30.384, -47.747, 88.594
30.484, -47.747, 88.433
30.584, -47.748, 88.272
30.684, -47.749, 88.11
30.784, -47.749, 87.948
30.884, -47.75, 87.785
30.984, -47.75, 87.622
31.084, -47.751, 87.459
31.184, -47.751, 87.296
31.284, -47.752, 87.133
31.384, -47.752, 86.969
31.484, -47.752, 86.804
31.584, -47.753, 86.64
31.684, -47.753, 86.475
31.784, -47.754, 86.31
31.884, -47.754, 86.144
31.984, -47.754, 85.978
32.084, -47.754, 85.812
32.184, -47.755, 85.646
32.284, -47.755, 85.479
32.384, -47.755, 85.312
32.484, -47.755, 85.145
32.584, -47.756, 84.977
32.684, -47.756, 84.809
32.784, -47.756, 84.64
32.884, -47.756, 84.472
32.984, -47.756, 84.302
33.084, -47.756, 84.133
33.184, -47.756, 83.963
33.284, -47.756, 83.793
33.384, -47.756, 83.623
33.484, -47.756, 83.452
33.584, -47.756, 83.281
33.684, -47.756, 83.109
33.784, -47.756, 82.937
33.884, -47.756, 82.765
33.984, -47.756, 82.592
34.084, -47.756, 82.419
34.184, -47.756, 82.246
34.284, -47.756, 82.072
34.384, -47.756, 81.898
34.484, -47.756, 81.724
34.584, -47.755, 81.549
34.684, -47.755, 81.374
34.784, -47.755, 81.198
34.884, -47.755, 81.022
34.984, -47.754, 80.846
35.084, -47.754, 80.669
35.184, -47.754, 80.492
35.284, -47.754, 80.315
35.384, -47.753, 80.137
35.484, -47.753, 79.959
35.584, -47.753, 79.78
35.684, -47.752, 79.601
35.784, -47.752, 79.422
35.884, -47.752, 79.242
35.984, -47.751, 79.061
36.084, -47.751, 78.881
36.184, -47.751, 78.7
36.284, -47.75, 78.518
36.384, -47.75, 78.336
36.484, -47.749, 78.154
36.584, -47.749, 77.971
36.684, -47.748, 77.788
36.784, -47.748, 77.604
36.884, -47.748, 77.42
36.984, -47.747, 77.235
37.084, -47.747, 77.05
37.184, -47.746, 76.865
37.284, -47.746, 76.679
37.384, -47.745, 76.493
37.484, -47.744, 76.306
37.584, -47.744, 76.119
37.684, -47.743, 75.931
37.784, -47.743, 75.743
37.884, -47.742, 75.554
37.984, -47.742, 75.365
38.084, -47.741, 75.176
38.184, -47.74, 74.985
38.284, -47.74, 74.795
38.384, -47.739, 74.604
38.484, -47.739, 74.412
38.584, -47.738, 74.22
38.684, -47.737, 74.028
38.784, -47.737, 73.835
38.884, -47.736, 73.641
38.984, -47.735, 73.447
39.084, -47.735, 73.253
39.184, -47.734, 73.058
39.284, -47.733, 72.862
39.384, -47.733, 72.666
39.484, -47.732, 72.469
39.584, -47.731, 72.272
39.684, -47.731, 72.074
39.784, -47.73, 71.876
39.884, -47.729, 71.677
39.984, -47.728, 71.478
40.084, -47.728, 71.278
40.184, -47.727, 71.078
40.284, -47.726, 70.877
40.383, -47.726, 70.675
40.483, -47.725, 70.473
40.583, -47.724, 70.27
40.683, -47.723, 70.067
40.783, -47.723, 69.863
40.883, -47.722, 69.658
40.983, -47.721, 69.453
41.083, -47.72, 69.247
41.183, -47.72, 69.041
41.283, -47.719, 68.834
41.383, -47.718, 68.626
41.483, -47.717, 68.418
41.583, -47.717, 68.209
41.683, -47.716, 67.999
41.783, -47.715, 67.789
41.883, -47.714, 67.578
41.983, -47.713, 67.367
42.083, -47.713, 67.155
42.183, -47.712, 66.942
42.283, -47.711, 66.728
42.383, -47.71, 66.514
42.483, -47.71, 66.299
42.583, -47.709, 66.084
42.683, -47.708, 65.867
42.783, -47.707, 65.65
42.883, -47.707, 65.433
42.983, -47.706, 65.214
43.083, -47.705, 64.995
43.183, -47.704, 64.775
43.283, -47.704, 64.554
43.383, -47.703, 64.333
43.483, -47.702, 64.111
43.583, -47.701, 63.888
43.683, -47.701, 63.664
43.783, -47.7, 63.44
43.883, -47.699, 63.214
43.983, -47.698, 62.988
44.083, -47.698, 62.761
44.183, -47.697, 62.533
44.283, -47.696, 62.305
44.383, -47.695, 62.075
44.483, -47.695, 61.845
44.583, -47.694, 61.614
44.683, -47.693, 61.382
44.783, -47.693, 61.149
44.883, -47.692, 60.915
44.983, -47.691, 60.68
45.083, -47.69, 60.445
45.183, -47.69, 60.208
45.283, -47.689, 59.971
45.383, -47.688, 59.732
45.483, -47.688, 59.493
45.583, -47.687, 59.253
45.683, -47.686, 59.011
45.783, -47.686, 58.769
45.883, -47.685, 58.526
45.983, -47.684, 58.281
46.083, -47.684, 58.036
46.183, -47.683, 57.789
46.283, -47.683, 57.542
46.383, -47.682, 57.293
46.483, -47.681, 57.044
46.583, -47.681, 56.793
46.683, -47.68, 56.541
46.783, -47.68, 56.288
46.883, -47.679, 56.034
46.983, -47.679, 55.779
47.083, -47.678, 55.523
47.183, -47.677, 55.265
47.283, -47.677, 55.006
47.383, -47.676, 54.746
47.483, -47.676, 54.485
47.583, -47.675, 54.222
